Tweets,Location,Sentiment
"RT @fkamarisa: A BLACK WOMAN IN DETROIT DIED IN HER CELL IN POLICE CUSTODY YESTERDAY. 
GET THE COPS CHARGED/ARRESTED.
SAY HER NAME. 
PRISCI…",302,-0.16666666666666666
RT @danc_nwn: Amazing turnout for the #BlackLivesMatter protest in #Newbury @NewburyToday https://t.co/QacB5UYdJo,"Newbury, England",0.6000000000000001
"RT @flywithkamala: This beautiful Black girl was walking through a park with her mom when a patrol car pulled up. Fearful, she  immediately…",804,-0.07222222222222223
"RT @ewufortheloss: This lady stopped someone boarding up a store in Santa Monica so she could hold the drill for a picture, then drove away…",not given,0.0
"-
✨God CREATED…..Diversity,
He DID NOT create.....RACISM.
🔸Racism is MAN-MADE
🔸Racism is EVIL
🔸Racism QUESTIONS God… https://t.co/lANhI9pB1q","Charlotte, NC",-1.0
RT @cemeteryfIowers: I have not seen one thing about this. There are no news articles. Dominique “Rem’mie” Fells was found Tuesday in Phila…,not given,0.0
RT @Initialized: .@LandedHomes (initialized 2018) #BlackLivesMatter https://t.co/YT7vyjXlAp,"California, USA",0.0
RT @isobelle_wells: Keep on protesting. Keep on sharing. Keep on signing. Keep on donating. Keep on learning. #blacklivesmatter https://t.c…,not given,0.0
"https://t.co/DdJPF1k8hY

#NEWBLOGPOST
NB: I originally wrote that MP stands for ""Muppet Politician"", but chose to b… https://t.co/pQpHe9GfBM","North West, England",0.375
"RT @PeopleMvmt: URGENT: Oakland, CA protestors aren’t letting down. This happened today. No coverage from Media. #BlackLivesMatter 

 https…","Manchester, England",-0.15555555555555559
"RT @acmilan: Silence is not an option: say no to racism! 
Il silenzio non è un’opzione: no al razzismo!
#BlackLivesMatter https://t.co/WKXC…",Midlander ,0.0
"RT @acmilan: Silence is not an option: say no to racism! 
Il silenzio non è un’opzione: no al razzismo!
#BlackLivesMatter https://t.co/WKXC…",musmus,0.0
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",not given,0.0
"RT @tomphillipsin: “This must stop,” João Pedro’s father told me. “The police should be protecting us, not killing us.” #VidasNegrasImporta…","London, England",0.0
"RT @RaquelWillis_: Two Black trans women have been reported dead this week. Dominique “Rem’mie” Fells of Philadelphia, PA and Riah Milton o…",not given,-0.18333333333333335
"It’s a Beautiful FRIDAY and a good time to Remind people that BLACK LIVES STILL MATTER!!

#BlackLivesMatter","New York, NY",0.4298611111111111
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",abolish ICE| fuck 12| BLM,0.0
"RT @KokoLores20: ""Weiße Sklaven in Afrika: Weit mehr Christen als Historiker bisher annahmen, wurden jahrhundertelang von Moslems verschlep…",Katzhütte,0.0
RT @InvictosSomos: Los mensajes del AC Milan y Juventus en la previa de la semifinal de la Coppa Italia. Se unen contra el racismo. #BlackL…,Colombia,0.0
RT @essencemck: YALL MAKE EVERYTHING ELSE GO VIRAL MAKE THIS GO VIRAL!! MY CHILDHOOD BROTHER HAS BEEN SENTENCED TO 133 YEARS AT AGE 17 WAS…,not given,0.0
"RT @fkamarisa: A BLACK WOMAN IN DETROIT DIED IN HER CELL IN POLICE CUSTODY YESTERDAY. 
GET THE COPS CHARGED/ARRESTED.
SAY HER NAME. 
PRISCI…","The City, NC ",-0.16666666666666666
"RT @mobinfiltrator: the ‘blue wall of silence.’ Well thats for them to decide, but it will end your career. 

Until you offer protection fo…",London,0.0
RT @jeforse: @SteveSchmidtSES Don't let this event go unchallanged   #JUNETEENTH2020 #BlackLivesMatter #AmericaOrTrump #TrumpGOPKillingDemo…,not given,0.0
"THREAD FOR BLACK NONPROFITS &amp; FOUNDATIONS THAT SERVE BLACK COMMUNITIES DIRECTLY!

I’ll get a donation page started… https://t.co/hcB8cCb8Fs","Brooklyn, NY",-0.06944444444444443
"RT @NCAADIII: ""I'm here to voice that I will fight this battle until it is explicitly shown across the country that #BlackLivesMatter."" - P…","Ames, Iowa",0.0
RT @AndrewMIbrahim: Learning a lot and striving to be better. Created this visual mental model as a way to help keep myself accountable (Ad…,San Francisco,0.13333333333333333
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",not given,0.0
"RT @senantix: This weekend I'll be posting 70 tweets about #BlackLivesMatter and #whiteprivilege from 
Apartheid: A Point to Cover 
#uncomf…","Kolkata, India",0.0
"RT @_KatNYC: Peaceful #NYC #protests continue 

#BlackLivesMatter #Justice #Equality #NYCProtests https://t.co/vpwOtd4yIJ",not given,0.25
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…","Wichita, KS",0.0
"RT @JoshuaPotash: I don't know why these images have disappeared from our TLs, but the #BlackLivesMatter protests have not stopped.

Dozens…",no pronouns,0.0
"RT @SEIU: We agree. We must end the war on Black people.

We must divest from &amp; demilitarize the police and invest in Black communities. #B…",not given,-0.16666666666666666
"RT @flywithkamala: This beautiful Black girl was walking through a park with her mom when a patrol car pulled up. Fearful, she  immediately…","Atlanta, GA and Washington, DC",-0.07222222222222223
"RT @Seahawks: In support of #BlackLivesMatter, we stand in solidarity with the silent marches happening across Washington in this statewide…",All Around The World,0.0
RT @JWB28: This is why the protest won't end anytime soon. #BlackLivesMatter https://t.co/W19xXpcSzz,not given,0.0
@ALEC_states That is always ALEC's PR pivot. It has repeatedly failed to spend time undoing the enormous damage it… https://t.co/DB7LouwJjF,"Madison, WI + Washington, DC",-0.25
"RT @BTS_twt: 우리는 인종차별에 반대합니다.
우리는 폭력에 반대합니다.
나, 당신, 우리 모두는 존중받을 권리가 있습니다. 함께 하겠습니다.

We stand against racial discrimination.
We condemn vio…",not given,0.0
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…","Oakland, CA",0.0
"RT @kylekotajarvi: A masterpiece was created in the Capitol Hill Autonomous Zone today 

#BlackLivesMatter #CHAZ https://t.co/augbcA6Cqg",not given,0.4
"#STOCKSTOTRADE #STOCKSTOWATCH  #TRADERLIFE #SWINGTRADE #TRADEIDEA 
 #MOMOSTOCKS #TRADING  #HOTSTOCKS #BlackLivesMatter","Missouri, USA",0.0
RT @leahcarroll: You can also donate to Chrystul's bail and defense fund here: https://t.co/ByRMHR3wxn. There has never been a better time…,not given,0.5
RT @JWB28: This is why the protest won't end anytime soon. #BlackLivesMatter https://t.co/W19xXpcSzz,"Houston, TX",0.0
RT @TheKalenAllen: I told my publicist if I get any request to do anything for Pride and it doesn’t include #BlackLivesMatter or they haven…,Jamaica,0.0
"RT @JamesMilner: This symbol is a sign of unity from all Players, all Staff, all Clubs, all Match Officials and the Premier League #blackli…",not given,0.0
"RT @blackveilbrides: https://t.co/qFqOFV6QHf 
#blacklivesmatter https://t.co/g52upMMFb6",not given,0.0
RT @SunnyCheungky: HK Police mocks “Black Lives Matter” &amp; “I Can’t Breathe” to praise HKPF’s “professional performance” and harass @BeWater…,Hong Kong,-0.033333333333333326
"RT @RaquelWillis_: Two Black trans women have been reported dead this week. Dominique “Rem’mie” Fells of Philadelphia, PA and Riah Milton o…","Arizona, USA",-0.18333333333333335
"RT @tprincedelamour: Très belle initiative de #BlackLivesMatter, du CRAN etc...qui demandent à leurs fans de refuser l'argent de la #CAF et…","Poissy, France",0.0
"RT @BeWaterHKG: Police Mocks #BlackLivesMatter Movement and Harasses @BeWaterHKG Reporter

20:24 | #YauMaTei
A busker was surrounded &amp; sear…",HongKong - TOKYO,0.0
"I'm a history buff &amp; that's why I watched, Gone With The Wind.
The book written by a white woman is about the civil… https://t.co/poZKxKMOBD","Virginia, USA",0.0
RT @apadillafilm6: East Harlem #NYC #BlackLivesMatter protest right now https://t.co/XpXSNB6JOw,"Phoenix, AZ",0.2857142857142857
RT @ChalecosAmarill: 🎥😡 Esto es #EEUU 🇺🇸 un país q impide las manifestaciones pacíficas y protege la violencia tanto policial como las q bu…,not given,0.0
RT @JWB28: This is why the protest won't end anytime soon. #BlackLivesMatter https://t.co/W19xXpcSzz,Makati City,0.0
"https://t.co/8ElMzYIb5P

#TheMarchContinues
#YallMeansYall
#BlackLivesMatter",not given,0.0
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",not given,0.0
"RT @kylekotajarvi: A masterpiece was created in the Capitol Hill Autonomous Zone today 

#BlackLivesMatter #CHAZ https://t.co/augbcA6Cqg","New York, USA",0.4
"Large, energetic turn-out at @ObamaCBA organized  #LightfootsTentCity and march through #Woodlawn and #HydePark yes… https://t.co/RC94DwGLQ8","Istanbul, Chicago, Mardin",0.35714285714285715
RT @StaffordScott_: Do #BlackLivesMatter?          Structural racism is killing us.  This Tory Government is denying us #JUSTICE #Grenfell…,England,0.0
"RT @WellingMichael: I love watching this #BlackLivesMatter protest inside #Forever21 ... #GeorgeFloydProtests #protests 
 https://t.co/QqCi…","Calgary, AB Canada",0.5
"RT @SadiqKhan: Language matters - and politicians leading with words like ""thuggery"" shows a lack of emotional intelligence.

The Prime Min…","Languedoc, France",0.0
"RT @TseHana: [June 12 Hong Kong]❗
Hong Kong Police mocks the US #BlackLivesMatter Movement by repeatedly saying ""black live matters"" and ""I…",not given,-0.2601010101010101
"RT @PeopleMvmt: URGENT: Oakland, CA protestors aren’t letting down. This happened today. No coverage from Media. #BlackLivesMatter 

 https…",Austin,-0.15555555555555559
"RT @RaquelWillis_: Two Black trans women have been reported dead this week. Dominique “Rem’mie” Fells of Philadelphia, PA and Riah Milton o…",s/h    multi👁👄👁,-0.18333333333333335
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",(she/her) ♑️,0.0
"RT @RaquelWillis_: Two Black trans women have been reported dead this week. Dominique “Rem’mie” Fells of Philadelphia, PA and Riah Milton o…",not given,-0.18333333333333335
RT @_VargasNetto: #BlackLivesMatter https://t.co/j5ergDOeXQ,not given,0.0
"RT @kylekotajarvi: A masterpiece was created in the Capitol Hill Autonomous Zone today 

#BlackLivesMatter #CHAZ https://t.co/augbcA6Cqg","Los Angeles, CA",0.4
