X,Y,NAME,ADDRESS,ZIP,TYPE,COUNTY,LATITUDE,LONGITUDE
-8236254.5036,4975178.3712,MANHATTAN NURSERY SCHOOL I/T,38 WEST 32 STREET,10001,CENTER BASED,NEW YORK,40.747562,-73.987534
-8235903.2748,4972328.6548,CHILDREN'S LIBERATION DC,150 1 AVENUE,10009,CENTER BASED,NEW YORK,40.728168,-73.984375
-8227890.5087,4976910.8233,"VARIETY BOYS AND GIRLS CLUB OF QUEENS, INC.",45-11 31ST AVENUE,11103,CENTER BASED,QUEENS,40.759353999999995,-73.912399
-8215832.1588,4969415.2763,QCH - THE YOUNG WOMEN'S LEADERSHIP SCHOOL @ Q896,150-91 87TH RD,11432,CENTER BASED,QUEENS,40.708332,-73.804077
-8209753.892000001,4954130.1048,ROCKAWAY YMCA @ VILLAGE ACADEMY,1045 NAMEOKE STREET,11691,CENTER BASED,QUEENS,40.604164000000004,-73.74947399999999
-8582098.8338,5184726.9786,CREATIVE KIDS PRESCHOOL AND MORE,130 WEST WATER STREET,14870,CENTER BASED,STEUBEN,42.158337,-77.094307
-8378490.328,5323748.7796,JEWISH COMMUNITY CENTER PRESCHOOL,2310 ONEIDA STREET,13501,CENTER BASED,ONEIDA,43.077324,-75.265259
-8229208.1975,5055575.4764,HEALTHY KIDS EXTENDED DAY PROGRAM INC.,200 DECATUR AVENUE,10566,CENTER BASED,WESTCHESTER,41.292458,-73.92423199999999
-8232207.9766,4955782.1864,VIENER PRE-SCH OF FLATBUSH,2305 OLEAN STREET,11210,CENTER BASED,KINGS,40.615429,-73.95118000000001
-8222111.8463,5113004.7296,TINY TOTS CHILDCARE CENTER INC.,44 NOXON RD,12603,CENTER BASED,DUTCHESS,41.678925,-73.860489
-8481548.5761,5253158.5452,"YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF CORTLAND COUNTY, INC.",33 WHEELER AVE.,13045,CENTER BASED,CORTLAND,42.612389,-76.191048
-8217410.6692,4986798.8961,THE EAST SIDE HOUSE,650 HOLLYWOOD AVENUE,10465,CENTER BASED,BRONX,40.826599,-73.818253
-8197920.2961,4971661.4862,GARDEN CITY NURSERY SCHOOL,50 CHERRY VALLEY AVE.,11530,SCHOOL BASED,NASSAU,40.723625,-73.643173
-8184002.6881,4965636.6275,SCOPE @ FOREST LAKE - WANTAGH,3090 BELTAGH AVENUE,11793,CENTER BASED,NASSAU,40.682594,-73.51815
-8194196.7705,4961012.7931,CAROUSEL OF LEARNING INC.,881 MERRICK ROAD,11510,CENTER BASED,NASSAU,40.651089,-73.609718
-8637316.1374,5335371.3252,THE UNIQUE CHILD,4 MEIGS STREET,14607,CENTER BASED,MONROE,43.153538,-77.59033199999999
-8648940.8979,5346099.8358,"STORYBOOK CHILD CARE, INC.",1924 MAIDEN LANE,14626,CENTER BASED,MONROE,43.223808,-77.69475600000001
-8233178.1845,4953691.8593,CHINESE-AMERICAN PLANNING COUNCIL INC. @ PS153,1970 HOMECREST AVENUE,11229,CENTER BASED,KINGS,40.601172999999996,-73.9599
-8228178.3809,4962363.4971,URBAN STRATEGIES INC. FANNIE BARNES,829 SARATOGA AVE,11212,CENTER BASED,KINGS,40.660294,-73.914986
-8232664.1969,4965621.4682,BRIGHT STAR AFTER SCHOOL PROGRAM @ PS-3,50 JEFFERSON AVENUE,11216,CENTER BASED,KINGS,40.682491,-73.95528399999999
-8234301.6208,4953843.3149,"NEW YORK JUNIOR TENNIS LEAGUE, INC. @ PS-215K",415 AVENUE S,11223,CENTER BASED,KINGS,40.602207,-73.969994
-8224495.9321,4962332.387,CAMBA BOULEVARD CORNERSTONE,726 STANLEY AVENUE,11207,CENTER BASED,KINGS,40.660084000000005,-73.881905
-8777859.1096,5306816.9949,YMCA BUFFALO NIAGARA,184 IRVING TERRACE,14223,CENTER BASED,ERIE,42.966125,-78.852852
-8209266.2013,5016051.9912,JOHN A. COLEMAN SCHOOL,317 NORTH STREET,10605,SCHOOL BASED,WESTCHESTER,41.02515,-73.745094
-8463431.6419,5323682.6216,YMCA OF GREATER SYRACUSE,6316 FREMONT RD.,13057,CENTER BASED,ONONDAGA,43.076889,-76.028297
-8766400.7718,5301821.5862,YMCA BUFFALO NIAGARA,1050 MARYVALE DR.,14225,CENTER BASED,ERIE,42.933277000000004,-78.749916
-8115000.5225,4998546.5037,RIGHT AT SCHOOL,105 RIDGE RD.,11961,CENTER BASED,SUFFOLK,40.906406,-72.89829300000001
-8106532.2262,4983952.5196,"COLONIAL YOUTH AND FAMILY SERVICES, INC.",201 MONTAUK HIGHWAY,11955,CENTER BASED,SUFFOLK,40.807251,-72.82222
-8165019.4867,4993008.6176,KIDDIE ACADEMY OF GREENLAWN,787 PULASKI ROAD,11740,CENTER BASED,SUFFOLK,40.868797,-73.34761800000001
-8130419.6078,4994685.7455,SCOPE @ STAGECOACH ELEMENTARY SCHOOL,205 DARE ROAD,11784,CENTER BASED,SUFFOLK,40.880192,-73.036804
-8235945.6983,4973891.9042,"EDUCATIONAL ALLIANCE, INC.-SCHOOL OF THE FUTURE HIGH SCHOOL",127 EAST 22ND STREET,10010,SCHOOL BASED,NEW YORK,40.738808,-73.984756
-8492156.9686,5317329.8108,YMCA OF SYRACUSE AND ONONDAGA COUNTY,410 BLACKMORE ROAD,13031,CENTER BASED,ONONDAGA,43.035191,-76.286346
-8608849.4059,5303702.8782,"CARE-A-LOT CHILD CARE OF FARMINGTON, INC.",1780 ROCHESTER ROAD,14425,CENTER BASED,ONTARIO,42.945648,-77.33461
-8210724.9319,4953453.6109,"SPORTS & ARTS IN SCHOOL FOUNDATION, INC.",535 BRIAR PLACE,11691,CENTER BASED,QUEENS,40.599548,-73.75819399999999
-8209970.5197,4967389.2246,"SUNSHINE LEARNING CENTER, INC.",201-02 LINDEN BOUVELARD,11412,CENTER BASED,QUEENS,40.694534000000004,-73.751419
-8208174.8662,4967228.1249,HELPING HANDS DAY CARE,225-16 LINDEN BOULEVARD,11411,CENTER BASED,QUEENS,40.693436,-73.735291
-8222220.2576,4976908.8441,A CHILD'S PLACE DAY SCHOOL,32-20 108 STREET,11369,SCHOOL BASED,QUEENS,40.759338,-73.861458
-8222472.0148,4976163.1234,THERESE CERVINI HS ANNEX,35-33 104 STREET,11368,CENTER BASED,QUEENS,40.754265000000004,-73.863724
-8246273.502,4959862.8979,STATEN ISLAND CHILDREN'S COUNCIL ELC,120 STUYVESANT PLACE,10301,CENTER BASED,RICHMOND,40.643253,-74.077538
-8246158.8242,4959518.0468,OVER THE RAINBOW DAY CARE,33 CENTRAL AVENUE,10301,CENTER BASED,RICHMOND,40.6409,-74.07650799999999
-8262389.3394,4940946.5956,TENDER CARE ON THE MOUNT,6581 HYLAN BOULEVARD,10309,CENTER BASED,RICHMOND,40.514191,-74.222305
-8228004.1659,5099640.5543,HEALTHY KIDS EXTENDED DAY PROGRAM,747 OLD ROUTE 9N,12590,SCHOOL BASED,DUTCHESS,41.589199,-73.913422
-8222645.8022,4993937.686000001,"MOSHOLU MONTEFIORE COMMUNITY CENTER, INC.",745 MAGENTA STREET,10467,CENTER BASED,BRONX,40.875111,-73.865288
-8222215.8863,4994001.1386,MOSHOLU MONTEFIORE COMMUNITY CENTER EVANDER CAMPUS BEACON,800 EAST GUN HILL ROAD,10467,CENTER BASED,BRONX,40.875541999999996,-73.86142
-8220972.8929,4987212.1465,"KIPS BAY BOYS & GIRLS CLUB, INC.",1070 CASTLE HILL AVENUE,10472,CENTER BASED,BRONX,40.829411,-73.850258
-8221694.5624,4989112.518,I.A.H.D. ST. MARY'S SCHOOL,2213 EAST TREMONT AVENUE,10462,SCHOOL BASED,BRONX,40.842327000000004,-73.856735
-8227352.7448,4994576.0058,SPUYTEN DUYVILL PRE-SCHOOL,3041 KINGSBRIDGE AVENUE,10463,CENTER BASED,BRONX,40.879444,-73.90756999999999
-8225536.6274,4988248.1957,TREMONT CROTONA HS,1600 CROTONA PARK EAST,10460,CENTER BASED,BRONX,40.836452,-73.891251
-8221696.5893,4989111.4911,I.A.H.D. ST. MARY'S PRE-SCH,2213 EAST TREMONT AVENUE,10462,CENTER BASED,BRONX,40.842319,-73.856758
-8221891.6126,5024617.4136,FAMILY SERVICES OF WESTCHESTER INC.,210 BROADWAY,10591,CENTER BASED,WESTCHESTER,41.083172,-73.85850500000001
-8201433.094,5012671.3314,HAPPY CORNER DAY CARE CENTER INC.,80 SOUTH REGENT STREET,10573,CENTER BASED,WESTCHESTER,41.002235,-73.674728
-8223268.6347,5008361.4597,GREAT OPPORTUNITIES FOR ACTIVITIES AND LEADERSHIP,1408 NEPPERHAN AVENUE,10703,CENTER BASED,WESTCHESTER,40.973011,-73.87088
-8214852.5473,5004072.5081,ALEF BET PRESCHOOL,1228 NORTH STREET,10804,CENTER BASED,WESTCHESTER,40.943913,-73.795273
-8219639.1936,5364785.9465,WARREN COUNTY HEAD START INC.,27 HYLAND DRIVE,12846,HEAD START,WARREN,43.346001,-73.838272
-8190337.768999999,4970797.984,"STEP SPORTS, INC.",200 MERRICK AVE,11554,CENTER BASED,NASSAU,40.717746999999996,-73.575058
-8635650.3525,5340553.8761,THE RITE CARE CHILD DEVELOPMENT CENTER,1733 NORTON STREET,14609,CENTER BASED,MONROE,43.187492,-77.57537099999999
-8453928.1856,5462096.7385,"THE TREEHOUSE HOURLY CHILD CARE, LLC",255 GAFFNEY DRIVE,13601,CENTER BASED,JEFFERSON,43.978378,-75.942932
-8233366.2031,4966885.0528,BRIGHT STAR AFTER SCHOOL PROGRAM & DAY CAMP @ P.S. 270,241 EMERSON PLACE,11221,CENTER BASED,KINGS,40.691097,-73.961586
-8229406.0122,4965756.7067,"PLAY STUDY WIN, INC. @ K593",225 PATCHEN AVENUE,11233,CENTER BASED,KINGS,40.683414,-73.92600999999999
-8226783.5477,4958487.6746,MS. TAYLOR'S HOUSE LLC,8702 AVENUE L,11236,CENTER BASED,KINGS,40.633877000000005,-73.902451
-8233792.2729,4960843.8329,PRACTICAL LEARNING CTR,22 BUCKINGHAM ROAD,11226,CENTER BASED,KINGS,40.649937,-73.965416
-8231762.7932,4965750.0656,BEDFORD STUYVESANT E.C.D.C. INC.,260 JEFFERSON AVENUE,11216,CENTER BASED,KINGS,40.683369,-73.947182
-8231608.5705,4963803.3518,YELED V'YALDA HS,667 EASTERN PARKWAY,11213,CENTER BASED,KINGS,40.670105,-73.945801
-8229528.5471,4952684.5489,"KIDDIE PATCH, INC.",2634 GERRITSEN AVENUE,11229,CENTER BASED,KINGS,40.594303000000004,-73.927116
-8236855.9145,4966414.4421,BROOKLYN HEIGHTS MONTESSORI SCHOOL,185 COURT STREET,11201,SCHOOL BASED,KINGS,40.687893,-73.992935
-8229606.2188,4961218.7158,OUR LITTLE FRIENDS DCC III,5221 CHURCH AVENUE,11203,CENTER BASED,KINGS,40.652493,-73.927811
-8233317.1688,4951047.7053,"SKAZKA III, INC.",702 BANNER AVENUE,11235,CENTER BASED,KINGS,40.583138,-73.961143
-8240150.0458,4960049.607,GEORGIA L. MCMURRAY BATKIDS CENTER,140 58 STREET,11220,CENTER BASED,KINGS,40.644524,-74.02253
-8235925.5384,4959153.0365,YESHIVA HEAD START,1402 40 STREET,11218,HEAD START,KINGS,40.638412,-73.984581
-8227944.0565,4962409.1696,PEOPLE'S CHRISTIAN DC #2,105 RIVERDALE AVENUE,11212,CENTER BASED,KINGS,40.660606,-73.91288
-8241135.1176,4954749.6356,BROOKLYN CHILD CARE INC.,800 POLY PLACE,11209,CENTER BASED,KINGS,40.608391,-74.03138
-8232346.8989,4968286.6733,YELED V'YALDA TORAH DCC,2 LEE AVENUE,11211,CENTER BASED,KINGS,40.700645,-73.952431
-8232323.2677,4963318.6931,ELLA BAKER/CHARLES ROMAIN CDC,1150 CARROLL STREET,11225,CENTER BASED,KINGS,40.666801,-73.952217
-8237560.668,4954104.3375,STORYBOOK LAND,8638 20 AVENUE,11214,CENTER BASED,KINGS,40.603989,-73.999268
-8238601.7969,4960960.3014,SUNSET PARK HS,4222 FOURTH AVENUE,11232,CENTER BASED,KINGS,40.650729999999996,-74.00862099999999
-8781085.9277,5325993.0025,"YWCA OF THE NIAGARA FRONTIER, INC.",6839 ERRICK ROAD,14120,CENTER BASED,NIAGARA,43.092048999999996,-78.88183599999999
-8232235.3209,4981713.9858,EAST HARLEM TUTORIAL PROGRAM @PS/IS 171,19 EAST 103RD ST.,10029,CENTER BASED,NEW YORK,40.792027000000004,-73.951431
-8232570.714,4983250.8714,"SCAN -NEW YORK VOLUNTEER PARENTS-AIDES ASSOCIATION, INC.",215 WEST 114TH STREET,10026,CENTER BASED,NEW YORK,40.802479,-73.954437
-8235781.3013,4979494.7833,MERCAZ TORAH SCHOOL,200 AMSTERDAM AVENUE,10023,SCHOOL BASED,NEW YORK,40.776932,-73.983284
-8229810.7506,4991462.1277,ROCKY MOUNT DAY CARE,37 HILLSIDE AVENUE,10040,CENTER BASED,NEW YORK,40.858292,-73.929649
-8236915.2467,4970502.5052,RED APPLE CHILD DEV CTR,39 ELDRIDGE STREET,10002,CENTER BASED,NEW YORK,40.715733,-73.99346899999999
-8236582.8435,4971215.5488,UNIVERSITY SETTLEMENT EARLY HS,184 ELDRIDGE STREET,10002,CENTER BASED,NEW YORK,40.720589000000004,-73.990486
-8231379.3466,4983821.4938,COMMUNITY LIFE CENTER ADAIR HOUSE HS,23 WEST 124 STREET,10027,CENTER BASED,NEW YORK,40.806358,-73.943741
-8230651.7924,4982111.3963,MONTICELLO DAY CARE CENTER,2211 FIRST AVENUE,10029,CENTER BASED,NEW YORK,40.794731,-73.937202
-8235262.2097,4970645.9945,GRAND STREET SETTLEMENT CCC,300 DELANCEY STREET,10002,CENTER BASED,NEW YORK,40.716713,-73.978622
-8237118.1467,4973298.9696,FIRST PRESBYTERIAN CHURCH N/S,12 WEST 12 STREET,10011,RELIGIOUS FACILITY,NEW YORK,40.734772,-73.995293
-8236910.958,4973890.5466,AMAC CHILDREN'S CENTER,25 WEST 17 STREET,10011,CENTER BASED,NEW YORK,40.7388,-73.993431
-8476387.4495,5317370.6267,PARKSIDE CHILDREN'S CENTER,416 EAST RAYNOR AVE,13202,CENTER BASED,ONONDAGA,43.035458,-76.144684
-8210517.321,4967229.1905,GLORIOUS FUTURE,195-15 LINDEN BLVD,11412,CENTER BASED,QUEENS,40.693443,-73.756332
-8211470.7725,4954720.7189,SHELTERING ARMS CHILDREN AND FAMILY SERVICES,26-01 MOTT AVENUE,11691,CENTER BASED,QUEENS,40.608191999999995,-73.7649
-8216261.3352,4967430.5333,CONCERNED PARENTS OF JAMAICA DCC,143-04 101 AVENUE,11435,CENTER BASED,QUEENS,40.694813,-73.80793
-8227901.4986,4968381.5347,NEW LIFE HEAD START,406 GROVE STREET,11237,HEAD START,KINGS,40.70129,-73.912498
-8349499.7366,5312437.9731,YMCA OF THE MOHAWK VALLEY,10 FISHER AVE.,13407,CENTER BASED,HERKIMER,43.003063,-75.004829
-8639372.6326,5336741.8644,"URBAN LEAGUE OF ROCHESTER, NY, INC.",265 NORTH CLINTON AVENUE,14605,CENTER BASED,MONROE,43.162521000000005,-77.60880300000001
-8370040.393999999,5294511.7552,"MVCAA, INC. MT. MARKHAM HEAD START",452 E. MAIN STREET,13491,HEAD START,HERKIMER,42.885181,-75.18935400000001
-8222001.0669,4973822.8004,JOHNSON'S LITTLE TOTS,99-04 57 AVENUE,11368,CENTER BASED,QUEENS,40.738338,-73.859489
-8772800.1216,5314019.2285,YMCA BUFFALO NIAGARA,480 WILLOW RIDGE DRIVE,14228,CENTER BASED,ERIE,43.013451,-78.807404
-8198425.0848,5358974.9135,IT'S A KIDZ WORLD,86 SOUTH ST.,12801,CENTER BASED,WARREN,43.308029,-73.647705
-8232518.6728,4951099.4263,NIA COMMUNITY SERVICES NETWORK @ IS 98,1401 EMMONS AV,11235,CENTER BASED,KINGS,40.583492,-73.953972
-8235658.572000001,4963655.6144,BEANSPROUTS,421 7 STREET,11215,SCHOOL BASED,KINGS,40.669098,-73.982178
-8231869.0705,4968223.911,BEGINNING WITH CHILDREN C.S,11 BARTLETT STREET,11206,CENTER BASED,KINGS,40.700218,-73.948135
-8800064.3424,5327895.0223,"THE COMMUNITY ACTION ORGANIZATION OF WESTERN NEW YORK, INC.",1631 MAIN ST,14305,CENTER BASED,NIAGARA,43.104523,-79.052322
-8269216.5981,5325742.3545,BRIGHT FUTURES LEARNING CENTER OF UPSTATE NEW YORK,2736 STATE HIGHWAY 30,12078,CENTER BASED,FULTON,43.090405,-74.283638
-8398146.1001,5447201.0778,LEWIS COUNTY HEAD START - BEAVER FALLS,9601 MIRA LANE,13305,HEAD START,LEWIS,43.882011,-75.441833
-8353260.3003,5314038.7854,"MVCAA, INC. ILION HEAD START",36 SECOND ST,13357,HEAD START,HERKIMER,43.013577000000005,-75.038612
-8458855.2339,5466455.2572,NEW DAY CHILDREN'S CENTER,327 FRANKLIN ST,13601,CENTER BASED,JEFFERSON,44.006546,-75.98719
-8452725.8238,5463404.1669,"WATERTOWN FAMILY YMCA, INC.",585 RAND DRIVE,13601,CENTER BASED,JEFFERSON,43.986828,-75.932129
-8228954.6117,4965275.0778,THE SPORTS & ARTS SCH FOUNDATION P.S. 40,265 RALPH AVENUE,11233,CENTER BASED,KINGS,40.680134,-73.921959
-8234785.9719,4963917.2206,CONGREGATION BETH ELOHIM,274 GARFIELD PLACE,11215,CENTER BASED,KINGS,40.670879,-73.97434200000001
-8233536.5904,4970366.7979,YMCA VIRTUAL Y @ PS 84,250 BERRY STREET,11211,CENTER BASED,KINGS,40.714809,-73.96311999999999
-8239077.2269,4956265.7508,YOUNG DANCERS IN REPERTORY OST @ JHS201,8010 12TH AVENUE,11228,CENTER BASED,KINGS,40.618728999999995,-74.01289399999999
-8245348.7444,5090508.7628,TOTS-N-US,1451 ROUTE 300,12550,CENTER BASED,ORANGE,41.527817,-74.069229
-8251257.583,5061727.9636,"YOUNG MEN'S CHRISTIAN ASSOCIATION OF MIDDLETOWN, N.Y.",21 SMITH CLOVE ROAD,10917,CENTER BASED,ORANGE,41.333973,-74.12230699999999
-8251991.6237,5059514.9409,"YOUNG MEN'S CHRISTIAN ASSOCIATION OF MIDDLETOWN, N.Y.",45 ROUTE 32,10917,CENTER BASED,ORANGE,41.319041999999996,-74.128899
-8312330.6839,5069046.305,YOUNG MEN'S CHRISTIAN ASSOCIATION OF MIDDLETOWN N.Y.,10 ROUTE 209,12771,CENTER BASED,ORANGE,41.383316,-74.670937
-8255718.4889,5062490.7579,KIRYAS JOEL MUNICIPAL LOCAL DEV. CORP. EARLY HEAD START,6 KAHAN DRIVE,10950,HEAD START,ORANGE,41.339115,-74.162384
-8252898.321,5060014.4536,YOUNG MEN'S CHRISTIAN ASSOCIATION OF MIDDLETOWN N.Y.,199 DUNDERBURG RD,10917,CENTER BASED,ORANGE,41.322414,-74.137047
-8492932.3088,5347830.0921,YMCA OF GREATER SYRACUSE - MAROUN ELEMENTARY,11 ELM STREET,13135,CENTER BASED,OSWEGO,43.23513,-76.293312
-8200699.1646,5076324.4706,OUR MONTESSORI SCHOOL CARMEL,4 GLENNA DRIVE,10512,CENTER BASED,PUTNAM,41.432354,-73.668137
-8207095.3599,5069161.8828,KIDZ COUNTRY LEARNING DAY CARE CENTER,854 ROUTE 6,10541,CENTER BASED,PUTNAM,41.384094,-73.725594
-8315830.346,5108231.3126,"TOWN OF WALLKILL BOYS & GIRLS CLUB, INC.",45 BREAKEY AVENUE,12701,CENTER BASED,SULLIVAN,41.646893,-74.702377
-8127898.8893,4996691.6998,"LONG ISLAND CHILD CARE SERVICES, INC.",9 GLENMERE LANE,11727,CENTER BASED,SUFFOLK,40.893814,-73.01416
-8130335.4503,5002736.7978,KIDS OF MOUNT SINAI LLC,37 CRYSTAL BROOK HOLLOW RD.,11766,CENTER BASED,SUFFOLK,40.934849,-73.036049
-8164522.5565,4984563.3225,THE CHAI CENTER,501 VANDERBILT PARKWAY,11746,CENTER BASED,SUFFOLK,40.811401000000004,-73.34315500000001
-8149092.5618,4980538.2865,YES CENTRAL ISLIP CORDELLO ELEMENTARY SCHOOL,51 CORDELLO AVENUE,11722,SCHOOL BASED,SUFFOLK,40.784031,-73.204544
-8791679.7583,5327195.3645,"B & D'S FIRST STEP CHILD CARE CENTER, INC.",2113 MILITARY ROAD,14304,CENTER BASED,NIAGARA,43.099934000000005,-78.977005
-8236167.1128,4979180.9536,LINCOLN SQUARE NEIGHBORHOOD CENTER,250 WEST 65TH STREET,10023,CENTER BASED,NEW YORK,40.774799,-73.98674799999999
-8233470.6208,4982906.7572,"HARLEM CHILDREN'S ZONE, INC. BEACON 54",103 WEST 107TH STREET,10025,CENTER BASED,NEW YORK,40.80014,-73.962524
-8230693.8674,4984433.7461,HARLEM CHILDREN'S ZONE COMMUNITY CENTER,2102 MADISON AVENUE,10037,CENTER BASED,NEW YORK,40.810520000000004,-73.937584
-8237148.5354,4970296.355,LIGHTHOUSE PRESCHOOL INC. @ LIGHTHOUSE AFTERSCHOOL--PS 124,40 DIVISION STREET,10002,CENTER BASED,NEW YORK,40.714329,-73.99556700000001
-8498193.0453,5309975.0623,YMCA OF SYRACUSE AND ONONDAGA COUNTY,2 REED PARKWAY,13108,CENTER BASED,ONONDAGA,42.986881,-76.34056899999999
-8486622.4974,5331949.7708,"BEFORE & AFTER SCHOOL CHILD CARE ON LOCATION, INC.",350 WOODS PATH ROAD,13090,CENTER BASED,ONONDAGA,43.131111,-76.236626
-8476323.7298,5312840.509,ATONEMENT LUTHERAN CHURCH DAY CARE CENTER,116 W. GLEN AVE.,13205,RELIGIOUS FACILITY,ONONDAGA,43.005707,-76.14411199999999
-8569564.6463,5291515.4007,GENEVA LAKEFRONT CHILD CARE CTR.,61 ELIZABETH BLACKWELL STREET,14456,CENTER BASED,ONTARIO,42.865456,-76.981712
-8211893.8354,4962854.3818,FIRST STAR DAY CARE LEARNING CENTER,145-88 GUY R BREWER BOULEVARD,11434,CENTER BASED,QUEENS,40.663639,-73.7687
-8214145.5907,4960575.0791,J.F.KIDS PORT/BRIGHT HORIZONS FAMILY,JFK AIRPORT,11430,CENTER BASED,QUEENS,40.648106,-73.788925
-8232414.1183,4974512.1634,HERBERT G. BIRCH/WESTERN QUEENS ECC,10-24 49 AVENUE,11101,CENTER BASED,QUEENS,40.743031,-73.95303299999999
-8214529.8872,4965240.0286,AFRO-AMERICAN PARENTS DCC #1,117-16 SUTPHIN BOULEVARD,11434,CENTER BASED,QUEENS,40.679893,-73.792381
-8214279.4857,4970757.1446,UNITED NATIONS INTERNATIONAL SCHOOL,173-53 CROYDON ROAD,11432,SCHOOL BASED,QUEENS,40.717468,-73.790131
-8217914.8137,4976487.4943,SUNSHINE ABC #1,142-20 FRANKLIN AVENUE,11355,CENTER BASED,QUEENS,40.756474,-73.822784
-8215390.3502,4952217.1603,ROCKAWAY HS,71-15 BEACH CHANNEL DRIVE,11692,CENTER BASED,QUEENS,40.591118,-73.80011
-8772722.6057,5299133.9649,"THE COMMUNITY ACTION ORGANIZATION OF WESTERN NEW YORK, INC.",2056 GENESEE ST.,14211,CENTER BASED,ERIE,42.9156,-78.806709
-8220611.2446,4985358.8749,DR. KATHARINE DODGE BROWNELL SCHOOL,450 CASTLE HILL AVENUE,10473,SCHOOL BASED,BRONX,40.816811,-73.847008
-8226541.7324,4991925.3985,EAST TREMONT HS,2431 MORRIS AVENUE,10468,CENTER BASED,BRONX,40.861439000000004,-73.900284
-8227032.6827,4988742.2434,FITZPATRICK HOUSE DCC,415 CLAREMONT PARKWAY,10457,CENTER BASED,BRONX,40.839809,-73.90469399999999
-8228475.5612,4994175.413,LOVE ME TENDER SCH,2500 JOHNSON AVENUE,10463,CENTER BASED,BRONX,40.876723999999996,-73.91765600000001
-8221941.6576,4989738.8315,FOR KIDS ONLY,900 MORRIS PARK AVENUE,10462,CENTER BASED,BRONX,40.846581,-73.85895500000001
-8222309.84,4998616.3198,SMILEY FACES DAYCARE CENTER INC.,99 WAKEFIELD AVE,10704,CENTER BASED,WESTCHESTER,40.906878999999996,-73.862267
-8210819.4421,5017684.9841,FAMILY SERVICES OF WESTCHESTER-EASTVIEW CENTER,350 MAIN STREET,10601,CENTER BASED,WESTCHESTER,41.036217,-73.75904799999999
-8204183.576,4962160.1092,SCOPE @ BROOKLYN (VALLEY STREAM),24 BROOKLYN AVE,11582,CENTER BASED,NASSAU,40.658909,-73.699432
-8236157.6507,4954565.8772,"XPOSURE FOUNDATION INC, @ PS/IS 686",50 AVE P,11204,CENTER BASED,KINGS,40.607136,-73.986664
-8225120.6545,4962827.9947,ST. MATIN'S NURSERY SCHOOL,657 VAN SICLEN AVENUE,11207,SCHOOL BASED,KINGS,40.66346,-73.887512
-8236562.3606,4949749.1668,PAL CAREY GARDENS DCC,2964 WEST 23 STREET,11224,CENTER BASED,KINGS,40.57428,-73.99029499999999
-8237931.0635,4960151.5361,CHRIST UNITED METHODIST HEADSTART,4419 SEVENTH AVENUE,11220,CENTER BASED,KINGS,40.645218,-74.00259399999999
-8236308.9247,4959134.3962,THE CHILD STUDY CENTER AT NEW YORK INC.,1315 43 STREET,11219,CENTER BASED,KINGS,40.638287,-73.988022
-8236830.2869,4967515.7813,INOVATIVE LEARNING CENTER,50 MONROE PLACE,11201,CENTER BASED,KINGS,40.695396,-73.99270600000001
-8160471.8628,4970960.8671,"TERRY'S ANGELS LEARNING ACADEMY, INC.",156 SUNRISE HIGHWAY,11795,CENTER BASED,SUFFOLK,40.718857,-73.306763
-8232310.3377,4985263.5942,"SPORTS & ARTS IN SCHOOL FOUNDATION, INC. @ 223M",111 CONVENT AVENUE,10027,CENTER BASED,NEW YORK,40.816162,-73.95210300000001
-8237146.2791,4970076.2787,"THE RECTOR, CHURCHWARDENS AND VESTRY MEMBERS OF CHURCH OF OUR SAVIOR",48 HENRY STREET,10002,RELIGIOUS FACILITY,NEW YORK,40.712833,-73.995544
-8237060.8518,4969809.6529,HAMILTON MADISON HOUSE HS,77 MARKET STREET,10002,CENTER BASED,NEW YORK,40.711018,-73.99477399999999
-8233348.2252,4982990.5464,BLOOMINGDALE FAMILY PROGRAM HS,987 COLUMBUS AVENUE,10025,CENTER BASED,NEW YORK,40.800709000000005,-73.961426
-8237627.2908,4972462.7294,GREENWICH VILLAGE CENTER,209 SULLIVAN STREET,10012,CENTER BASED,NEW YORK,40.729079999999996,-73.999863
-8233226.2866,4984405.2806,RITA GOLD EARLY CHILDHOOD CENTER,525 WEST 120 STREET,10027,CENTER BASED,NEW YORK,40.810328999999996,-73.960327
-8237574.5903,4973678.1321,CITY & COUNTRY SCHOOL,146 WEST 13 STREET,10011,SCHOOL BASED,NEW YORK,40.737353999999996,-73.99939
-8236193.2265,4979169.2794,MABLE BARRETT FITZGERALD,243 WEST 64 STREET,10023,CENTER BASED,NEW YORK,40.774719,-73.98698399999999
-8231675.9264,4978961.5917,CLARKE NYC AUDITORY ORAL CENTER,80 EAST END AVENUE,10028,CENTER BASED,NEW YORK,40.773303999999996,-73.946404
-8234746.2246,4973604.1075,BELLEVUE SOUTH NUR SCH,10 WATERSIDE PLAZA,10016,CENTER BASED,NEW YORK,40.736851,-73.973984
-8235159.0022,4971579.3131,EMMANUEL DCC,737 EAST 6 STREET,10009,CENTER BASED,NEW YORK,40.723064,-73.977692
-8210087.7391,4967965.2219,"SPORTS AND ARTS IN SCHOOL FOUNDATION, INC. @ 136@",201-15 115TH AVENUE,11412,CENTER BASED,QUEENS,40.698456,-73.752472
-8218741.0484,4977872.6062,THE CHILD CENTER OF NEW YORK LATIMER GARDENS,34-30 137TH STREET,11354,CENTER BASED,QUEENS,40.765896000000005,-73.830208
